transaction_id,order_id,integration_type,status,error_code,processing_time_ms,retry_count,transaction_date,exception_flag,exception_types,integration_type_encoded,status_encoded,anomaly_flag,final_exception
TXN14287,SO37770,EDI_856,SUCCESS,,5612,0,2024-11-01 12:34:21,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14288,SO38457,API_INVOICE,SUCCESS,,4622,0,2024-11-01 12:34:24,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14290,SO35945,EDI_850,SUCCESS,,4989,0,2024-11-01 12:34:30,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14291,SO31283,API_INVOICE,FAILED,,5058,1,2024-11-01 12:34:33,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",0,0,False,True
TXN14292,SO36107,EDI_856,SUCCESS,,3309,0,2024-11-01 12:34:36,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14293,SO36833,EDI_850,SUCCESS,,4321,0,2024-11-01 12:34:39,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14294,SO34518,API_INVOICE,SUCCESS,,4945,0,2024-11-01 12:34:42,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14297,SO36504,API_INVOICE,FAILED,ERR_INVALID_VALUE,1900,0,2024-11-01 12:34:51,True,FAILED_TRANSACTION,0,0,False,True
TXN14298,SO36307,API_ORDER,SUCCESS,,3078,0,2024-11-01 12:34:54,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14299,SO30167,EDI_856,PENDING,,3313,1,2024-11-01 12:34:57,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED",3,1,False,True
TXN14300,SO35710,EDI_856,SUCCESS,,4104,0,2024-11-01 12:35:00,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14301,SO38467,API_INVOICE,SUCCESS,,4133,0,2024-11-01 12:35:03,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14302,SO39827,EDI_850,SUCCESS,,5770,0,2024-11-01 12:35:06,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14304,SO39855,API_ORDER,SUCCESS,,4401,0,2024-11-01 12:35:12,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14305,SO33912,EDI_850,SUCCESS,,4203,0,2024-11-01 12:35:15,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14308,SO36275,EDI_856,SUCCESS,,4848,0,2024-11-01 12:35:24,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14309,SO32673,EDI_856,SUCCESS,,5257,0,2024-11-01 12:35:27,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14313,SO38088,API_INVOICE,SUCCESS,,5438,0,2024-11-01 12:35:39,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14314,SO30036,API_ORDER,SUCCESS,,4027,0,2024-11-01 12:35:42,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14316,SO32833,EDI_850,SUCCESS,,3321,0,2024-11-01 12:35:48,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14317,SO32852,EDI_850,PENDING,,4136,1,2024-11-01 12:35:51,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED",2,1,False,True
TXN14318,SO31504,API_INVOICE,SUCCESS,,5424,0,2024-11-01 12:35:54,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14320,SO32838,API_ORDER,SUCCESS,,5761,0,2024-11-01 12:36:00,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14324,SO37602,EDI_850,SUCCESS,,4732,0,2024-11-01 12:36:12,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14325,SO37039,API_ORDER,SUCCESS,,4711,0,2024-11-01 12:36:15,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14330,SO30835,EDI_856,SUCCESS,,5383,0,2024-11-01 12:36:30,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14331,SO39026,API_ORDER,SUCCESS,,3454,0,2024-11-01 12:36:33,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14333,SO31149,EDI_850,SUCCESS,,3524,0,2024-11-01 12:36:39,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14337,SO38559,EDI_850,SUCCESS,,3841,0,2024-11-01 12:36:51,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14338,SO34190,API_ORDER,SUCCESS,,4587,0,2024-11-01 12:36:54,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14339,SO38451,API_INVOICE,FAILED,ERR_INVALID_VALUE,5465,2,2024-11-01 12:36:57,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",0,0,False,True
TXN14340,SO35481,EDI_850,SUCCESS,,5597,0,2024-11-01 12:37:00,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14341,SO37861,EDI_850,SUCCESS,,3730,0,2024-11-01 12:37:03,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14343,SO31140,EDI_856,SUCCESS,,3599,0,2024-11-01 12:37:09,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14344,SO35361,API_INVOICE,SUCCESS,,3500,0,2024-11-01 12:37:12,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14345,SO33050,EDI_856,FAILED,ERR_MISSING_FIELD,4052,3,2024-11-01 12:37:15,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",3,0,False,True
TXN14347,SO30183,API_ORDER,SUCCESS,,4696,0,2024-11-01 12:37:21,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14349,SO38991,EDI_850,SUCCESS,,4085,0,2024-11-01 12:37:27,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14350,SO32819,EDI_856,SUCCESS,,3139,0,2024-11-01 12:37:30,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14351,SO36163,API_INVOICE,SUCCESS,,5801,0,2024-11-01 12:37:33,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14352,SO36990,EDI_850,SUCCESS,,5983,0,2024-11-01 12:37:36,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14357,SO31468,EDI_856,SUCCESS,,5036,0,2024-11-01 12:37:51,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14358,SO36031,EDI_856,FAILED,ERR_INVALID_VALUE,3139,1,2024-11-01 12:37:54,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",3,0,False,True
TXN14359,SO32752,EDI_850,SUCCESS,,3771,0,2024-11-01 12:37:57,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14360,SO34673,API_ORDER,SUCCESS,,5148,0,2024-11-01 12:38:00,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14361,SO35517,API_ORDER,SUCCESS,,4972,0,2024-11-01 12:38:03,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14367,SO37976,EDI_856,SUCCESS,,4363,0,2024-11-01 12:38:21,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14368,SO35798,EDI_850,SUCCESS,,4879,0,2024-11-01 12:38:24,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14369,SO30277,EDI_850,SUCCESS,,3922,0,2024-11-01 12:38:27,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14371,SO32178,EDI_850,FAILED,,4060,5,2024-11-01 12:38:33,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN14373,SO33720,EDI_850,SUCCESS,,3753,0,2024-11-01 12:38:39,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14374,SO31628,EDI_856,SUCCESS,,3338,0,2024-11-01 12:38:42,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14377,SO33531,API_INVOICE,PENDING,,602,5,2024-11-01 12:38:51,True,RETRY_LIMIT_EXCEEDED,0,1,True,True
TXN14379,SO30774,API_ORDER,SUCCESS,,3869,0,2024-11-01 12:38:57,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14381,SO35211,EDI_856,SUCCESS,,3020,0,2024-11-01 12:39:03,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14382,SO32300,EDI_856,SUCCESS,,3696,0,2024-11-01 12:39:06,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14384,SO30929,EDI_850,SUCCESS,,3470,0,2024-11-01 12:39:12,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14389,SO30610,API_INVOICE,SUCCESS,,5575,0,2024-11-01 12:39:27,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14392,SO39728,API_INVOICE,SUCCESS,,4886,0,2024-11-01 12:39:36,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14394,SO32357,EDI_856,FAILED,ERR_INVALID_VALUE,1884,2,2024-11-01 12:39:42,True,FAILED_TRANSACTION,3,0,False,True
TXN14395,SO39937,API_INVOICE,SUCCESS,,4338,0,2024-11-01 12:39:45,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14397,SO38743,API_ORDER,SUCCESS,,3763,0,2024-11-01 12:39:51,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14401,SO31216,EDI_850,SUCCESS,,4420,0,2024-11-01 12:40:03,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14402,SO36200,API_ORDER,SUCCESS,,5338,0,2024-11-01 12:40:06,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14404,SO31350,EDI_850,SUCCESS,,5297,0,2024-11-01 12:40:12,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14405,SO35233,EDI_850,SUCCESS,,5812,0,2024-11-01 12:40:15,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14407,SO36131,EDI_856,SUCCESS,,5492,0,2024-11-01 12:40:21,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14408,SO37736,EDI_856,PENDING,,720,5,2024-11-01 12:40:24,True,RETRY_LIMIT_EXCEEDED,3,1,True,True
TXN14409,SO36791,API_INVOICE,SUCCESS,,5510,0,2024-11-01 12:40:27,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14410,SO33065,API_ORDER,FAILED,ERR_INVALID_VALUE,5699,1,2024-11-01 12:40:30,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",1,0,False,True
TXN14413,SO33997,EDI_850,SUCCESS,,3511,0,2024-11-01 12:40:39,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14414,SO33914,EDI_850,SUCCESS,,4406,0,2024-11-01 12:40:42,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14417,SO36552,API_INVOICE,SUCCESS,,4461,0,2024-11-01 12:40:51,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14419,SO31180,API_INVOICE,SUCCESS,,5095,0,2024-11-01 12:40:57,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14420,SO36269,API_INVOICE,SUCCESS,,5594,0,2024-11-01 12:41:00,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14421,SO35413,EDI_850,SUCCESS,,3027,0,2024-11-01 12:41:03,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14425,SO37670,EDI_856,SUCCESS,,3852,0,2024-11-01 12:41:15,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14426,SO36409,EDI_856,SUCCESS,,3261,0,2024-11-01 12:41:18,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14427,SO33495,EDI_856,SUCCESS,,5789,0,2024-11-01 12:41:21,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14428,SO38039,API_INVOICE,SUCCESS,,3030,0,2024-11-01 12:41:24,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14430,SO36307,API_INVOICE,SUCCESS,,5271,0,2024-11-01 12:41:30,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14432,SO37963,API_INVOICE,SUCCESS,,4702,0,2024-11-01 12:41:36,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14434,SO38694,API_ORDER,SUCCESS,,3892,0,2024-11-01 12:41:42,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14435,SO35764,EDI_856,SUCCESS,,5617,0,2024-11-01 12:41:45,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14436,SO39519,API_ORDER,SUCCESS,,6000,0,2024-11-01 12:41:48,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14437,SO37739,API_ORDER,SUCCESS,,5929,0,2024-11-01 12:41:51,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14438,SO32650,API_ORDER,SUCCESS,,5616,0,2024-11-01 12:41:54,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14439,SO30486,EDI_856,SUCCESS,,4335,0,2024-11-01 12:41:57,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14441,SO39773,API_INVOICE,SUCCESS,,5561,0,2024-11-01 12:42:03,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14444,SO31832,API_ORDER,SUCCESS,,3682,0,2024-11-01 12:42:12,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14445,SO30024,EDI_850,SUCCESS,,3265,0,2024-11-01 12:42:15,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14446,SO34347,EDI_856,SUCCESS,,3365,0,2024-11-01 12:42:18,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14447,SO31788,EDI_850,SUCCESS,,4955,0,2024-11-01 12:42:21,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14449,SO30226,API_ORDER,SUCCESS,,4077,0,2024-11-01 12:42:27,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14451,SO37430,EDI_856,SUCCESS,,5479,0,2024-11-01 12:42:33,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14452,SO39305,API_INVOICE,SUCCESS,,3781,0,2024-11-01 12:42:36,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14455,SO30343,API_INVOICE,SUCCESS,,3106,0,2024-11-01 12:42:45,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14456,SO34958,API_INVOICE,SUCCESS,,4154,0,2024-11-01 12:42:48,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14459,SO37653,API_ORDER,SUCCESS,,3399,0,2024-11-01 12:42:57,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14460,SO38307,EDI_850,SUCCESS,,4954,0,2024-11-01 12:43:00,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14461,SO36732,API_ORDER,SUCCESS,,4528,0,2024-11-01 12:43:03,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14462,SO31172,EDI_856,FAILED,ERR_TIMEOUT,3235,4,2024-11-01 12:43:06,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",3,0,False,True
TXN14464,SO36967,EDI_850,FAILED,ERR_MISSING_FIELD,5420,5,2024-11-01 12:43:12,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,0,True,True
TXN14466,SO30219,API_ORDER,SUCCESS,,4276,0,2024-11-01 12:43:18,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14467,SO38761,API_ORDER,SUCCESS,,5412,0,2024-11-01 12:43:21,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14468,SO31288,API_INVOICE,SUCCESS,,5043,0,2024-11-01 12:43:24,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14471,SO36958,EDI_850,SUCCESS,,3948,0,2024-11-01 12:43:33,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14476,SO31080,EDI_850,SUCCESS,,3421,0,2024-11-01 12:43:48,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14477,SO39668,EDI_850,SUCCESS,,4947,0,2024-11-01 12:43:51,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14478,SO39564,EDI_856,FAILED,,4716,2,2024-11-01 12:43:54,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",3,0,False,True
TXN14479,SO34942,API_ORDER,PENDING,,1339,4,2024-11-01 12:43:57,True,RETRY_LIMIT_EXCEEDED,1,1,True,True
TXN14480,SO35594,API_ORDER,FAILED,ERR_TIMEOUT,5940,2,2024-11-01 12:44:00,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",1,0,False,True
TXN14481,SO37410,EDI_850,PENDING,,5291,5,2024-11-01 12:44:03,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,1,True,True
TXN14485,SO31243,EDI_850,SUCCESS,,5427,0,2024-11-01 12:44:15,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14488,SO37838,API_ORDER,SUCCESS,,3231,0,2024-11-01 12:44:24,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14489,SO34492,EDI_850,SUCCESS,,5832,0,2024-11-01 12:44:27,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14490,SO34725,API_ORDER,SUCCESS,,3581,0,2024-11-01 12:44:30,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14494,SO30697,EDI_850,FAILED,,2530,2,2024-11-01 12:44:42,True,FAILED_TRANSACTION,2,0,False,True
TXN14495,SO33821,EDI_856,SUCCESS,,4417,0,2024-11-01 12:44:45,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14496,SO38744,API_INVOICE,SUCCESS,,4347,0,2024-11-01 12:44:48,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14497,SO37529,API_ORDER,SUCCESS,,4974,0,2024-11-01 12:44:51,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14499,SO35167,EDI_850,SUCCESS,,3883,0,2024-11-01 12:44:57,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14503,SO39387,API_INVOICE,SUCCESS,,5065,0,2024-11-01 12:45:09,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14505,SO35901,API_ORDER,SUCCESS,,4386,0,2024-11-01 12:45:15,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14506,SO39788,EDI_856,SUCCESS,,4159,0,2024-11-01 12:45:18,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14508,SO33255,EDI_850,FAILED,ERR_TIMEOUT,5555,3,2024-11-01 12:45:24,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN14509,SO33809,EDI_856,SUCCESS,,4857,0,2024-11-01 12:45:27,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14510,SO30992,API_ORDER,FAILED,ERR_INVALID_VALUE,1736,1,2024-11-01 12:45:30,True,FAILED_TRANSACTION,1,0,False,True
TXN14512,SO38036,API_INVOICE,SUCCESS,,4003,0,2024-11-01 12:45:36,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14514,SO37607,API_INVOICE,SUCCESS,,3995,0,2024-11-01 12:45:42,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14517,SO30782,EDI_856,SUCCESS,,4052,0,2024-11-01 12:45:51,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14519,SO36697,EDI_856,SUCCESS,,4933,0,2024-11-01 12:45:57,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14522,SO30948,EDI_850,FAILED,ERR_MISSING_FIELD,4646,1,2024-11-01 12:46:06,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",2,0,False,True
TXN14523,SO34046,API_ORDER,SUCCESS,,3364,0,2024-11-01 12:46:09,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14526,SO32903,API_ORDER,SUCCESS,,5108,0,2024-11-01 12:46:18,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14527,SO38102,EDI_856,SUCCESS,,4247,0,2024-11-01 12:46:21,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14533,SO33261,EDI_850,SUCCESS,,5018,0,2024-11-01 12:46:39,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14536,SO36855,EDI_850,SUCCESS,,3273,0,2024-11-01 12:46:48,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14537,SO34170,EDI_856,FAILED,ERR_MISSING_FIELD,4866,5,2024-11-01 12:46:51,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",3,0,True,True
TXN14538,SO35379,EDI_856,SUCCESS,,3247,0,2024-11-01 12:46:54,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14541,SO36200,API_ORDER,SUCCESS,,5046,0,2024-11-01 12:47:03,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14542,SO36445,EDI_850,SUCCESS,,5003,0,2024-11-01 12:47:06,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14543,SO30145,API_ORDER,SUCCESS,,4190,0,2024-11-01 12:47:09,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14544,SO35350,API_INVOICE,SUCCESS,,4258,0,2024-11-01 12:47:12,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14545,SO35702,API_INVOICE,SUCCESS,,3204,0,2024-11-01 12:47:15,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14546,SO32316,API_INVOICE,SUCCESS,,4321,0,2024-11-01 12:47:18,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14547,SO32593,API_ORDER,SUCCESS,,5827,0,2024-11-01 12:47:21,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14550,SO32778,EDI_856,SUCCESS,,5196,0,2024-11-01 12:47:30,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14551,SO35265,API_ORDER,SUCCESS,,4493,0,2024-11-01 12:47:33,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14552,SO38551,API_INVOICE,FAILED,ERR_TIMEOUT,4131,3,2024-11-01 12:47:36,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",0,0,False,True
TXN14553,SO35355,API_INVOICE,SUCCESS,,4379,0,2024-11-01 12:47:39,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14554,SO32661,EDI_850,SUCCESS,,5184,0,2024-11-01 12:47:42,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14556,SO31208,API_ORDER,SUCCESS,,3509,0,2024-11-01 12:47:48,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14559,SO30368,EDI_850,PENDING,,5505,5,2024-11-01 12:47:57,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,1,True,True
TXN14560,SO31778,EDI_850,PENDING,,1205,5,2024-11-01 12:48:00,True,RETRY_LIMIT_EXCEEDED,2,1,True,True
TXN14561,SO39360,EDI_856,SUCCESS,,4675,0,2024-11-01 12:48:03,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14562,SO33840,API_INVOICE,FAILED,,2351,0,2024-11-01 12:48:06,True,FAILED_TRANSACTION,0,0,False,True
TXN14565,SO35227,API_INVOICE,SUCCESS,,5507,0,2024-11-01 12:48:15,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14566,SO30566,API_ORDER,SUCCESS,,5371,0,2024-11-01 12:48:18,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14567,SO31526,API_ORDER,SUCCESS,,5485,0,2024-11-01 12:48:21,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14572,SO35483,API_INVOICE,SUCCESS,,4739,0,2024-11-01 12:48:36,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14573,SO30518,EDI_856,SUCCESS,,3040,0,2024-11-01 12:48:39,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14575,SO34233,EDI_850,SUCCESS,,4325,0,2024-11-01 12:48:45,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14576,SO30954,EDI_850,SUCCESS,,5698,0,2024-11-01 12:48:48,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14577,SO39566,EDI_850,SUCCESS,,3158,0,2024-11-01 12:48:51,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14579,SO35899,EDI_856,SUCCESS,,3805,0,2024-11-01 12:48:57,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14580,SO30817,EDI_856,SUCCESS,,5029,0,2024-11-01 12:49:00,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14581,SO32249,API_INVOICE,SUCCESS,,3125,0,2024-11-01 12:49:03,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14582,SO30538,EDI_856,SUCCESS,,5594,0,2024-11-01 12:49:06,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14583,SO32126,EDI_856,SUCCESS,,3813,0,2024-11-01 12:49:09,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14586,SO38533,API_INVOICE,FAILED,,1212,5,2024-11-01 12:49:18,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",0,0,True,True
TXN14588,SO38276,EDI_850,SUCCESS,,5998,0,2024-11-01 12:49:24,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14589,SO31184,API_INVOICE,SUCCESS,,4644,0,2024-11-01 12:49:27,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14591,SO31082,API_ORDER,SUCCESS,,4120,0,2024-11-01 12:49:33,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14592,SO34563,EDI_850,FAILED,ERR_INVALID_VALUE,1350,3,2024-11-01 12:49:36,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN14593,SO38547,EDI_856,SUCCESS,,5455,0,2024-11-01 12:49:39,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14597,SO30851,EDI_856,SUCCESS,,5318,0,2024-11-01 12:49:51,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14598,SO36472,EDI_850,SUCCESS,,3804,0,2024-11-01 12:49:54,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN14601,SO32159,API_INVOICE,SUCCESS,,3214,0,2024-11-01 12:50:03,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN14602,SO32890,API_ORDER,SUCCESS,,4190,0,2024-11-01 12:50:06,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN14603,SO34279,EDI_856,SUCCESS,,3394,0,2024-11-01 12:50:09,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN14604,SO37756,EDI_856,FAILED,ERR_MISSING_FIELD,1333,4,2024-11-01 12:50:12,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",3,0,False,True
TXN14607,SO33351,API_INVOICE,SUCCESS,,5914,0,2024-11-01 12:50:21,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
