transaction_id,order_id,integration_type,status,error_code,processing_time_ms,retry_count,transaction_date
TXN15197,SO32885,API_INVOICE,SUCCESS,,2057,0,2024-11-01 13:19:51
TXN15198,SO31150,EDI_850,SUCCESS,,5118,0,2024-11-01 13:19:54
TXN15199,SO32003,EDI_850,SUCCESS,,3509,0,2024-11-01 13:19:57
TXN15200,SO34548,API_ORDER,FAILED,ERR_MISSING_FIELD,5937,1,2024-11-01 13:20:00
TXN15201,SO37274,API_INVOICE,SUCCESS,,2261,0,2024-11-01 13:20:03
TXN15202,SO37902,API_INVOICE,PENDING,,5300,0,2024-11-01 13:20:06
TXN15203,SO35624,EDI_850,SUCCESS,,4134,0,2024-11-01 13:20:09
TXN15204,SO39112,API_INVOICE,SUCCESS,,5031,0,2024-11-01 13:20:12
TXN15205,SO33543,EDI_850,FAILED,ERR_MISSING_FIELD,4459,1,2024-11-01 13:20:15
TXN15206,SO37741,API_INVOICE,FAILED,ERR_MISSING_FIELD,3239,3,2024-11-01 13:20:18
TXN15207,SO34099,API_INVOICE,SUCCESS,,4962,0,2024-11-01 13:20:21
TXN15208,SO33309,EDI_850,SUCCESS,,5861,0,2024-11-01 13:20:24
TXN15209,SO32134,API_ORDER,SUCCESS,,1857,0,2024-11-01 13:20:27
TXN15210,SO30250,EDI_850,SUCCESS,,4772,0,2024-11-01 13:20:30
TXN15211,SO36608,EDI_850,SUCCESS,,1847,0,2024-11-01 13:20:33
TXN15212,SO38102,EDI_850,SUCCESS,,3388,0,2024-11-01 13:20:36
TXN15213,SO37187,API_ORDER,SUCCESS,,2268,0,2024-11-01 13:20:39
TXN15214,SO39348,EDI_850,SUCCESS,,2631,0,2024-11-01 13:20:42
TXN15215,SO39770,API_INVOICE,SUCCESS,,3966,0,2024-11-01 13:20:45
TXN15216,SO30465,API_INVOICE,SUCCESS,,1995,0,2024-11-01 13:20:48
TXN15217,SO34046,API_INVOICE,PENDING,,825,4,2024-11-01 13:20:51
TXN15218,SO32416,API_ORDER,SUCCESS,,1525,0,2024-11-01 13:20:54
TXN15219,SO38287,EDI_850,SUCCESS,,3092,0,2024-11-01 13:20:57
TXN15220,SO39467,API_ORDER,SUCCESS,,2745,0,2024-11-01 13:21:00
TXN15221,SO31471,API_ORDER,SUCCESS,,3687,0,2024-11-01 13:21:03
TXN15222,SO32105,API_INVOICE,FAILED,ERR_TIMEOUT,4025,5,2024-11-01 13:21:06
TXN15223,SO34115,API_INVOICE,FAILED,ERR_MISSING_FIELD,5636,2,2024-11-01 13:21:09
TXN15224,SO31224,EDI_850,SUCCESS,,3719,0,2024-11-01 13:21:12
TXN15225,SO38392,EDI_856,SUCCESS,,2734,0,2024-11-01 13:21:15
TXN15226,SO32203,API_ORDER,SUCCESS,,5644,0,2024-11-01 13:21:18
TXN15227,SO35854,EDI_850,SUCCESS,,1613,0,2024-11-01 13:21:21
TXN15228,SO39734,API_INVOICE,SUCCESS,,2351,0,2024-11-01 13:21:24
TXN15229,SO32675,API_ORDER,SUCCESS,,3610,0,2024-11-01 13:21:27
TXN15230,SO38631,API_ORDER,FAILED,ERR_MISSING_FIELD,5212,3,2024-11-01 13:21:30
TXN15231,SO36113,EDI_856,SUCCESS,,3209,0,2024-11-01 13:21:33
TXN15232,SO30561,EDI_856,FAILED,ERR_MISSING_FIELD,1511,2,2024-11-01 13:21:36
TXN15233,SO35591,EDI_856,SUCCESS,,1016,0,2024-11-01 13:21:39
TXN15234,SO30958,API_ORDER,SUCCESS,,2769,0,2024-11-01 13:21:42
TXN15235,SO37226,EDI_850,SUCCESS,,4016,0,2024-11-01 13:21:45
TXN15236,SO38406,API_ORDER,PENDING,,5080,4,2024-11-01 13:21:48
TXN15237,SO31203,API_INVOICE,SUCCESS,,1742,0,2024-11-01 13:21:51
TXN15238,SO34993,API_INVOICE,SUCCESS,,4813,0,2024-11-01 13:21:54
TXN15239,SO36487,API_ORDER,SUCCESS,,704,0,2024-11-01 13:21:57
TXN15240,SO31446,EDI_850,SUCCESS,,832,0,2024-11-01 13:22:00
TXN15241,SO39206,API_ORDER,SUCCESS,,867,0,2024-11-01 13:22:03
TXN15242,SO39393,EDI_850,SUCCESS,,2455,0,2024-11-01 13:22:06
TXN15243,SO34094,API_INVOICE,SUCCESS,,5821,0,2024-11-01 13:22:09
TXN15244,SO37119,API_INVOICE,SUCCESS,,1235,0,2024-11-01 13:22:12
TXN15245,SO39886,API_INVOICE,SUCCESS,,5929,0,2024-11-01 13:22:15
TXN15246,SO38854,API_ORDER,SUCCESS,,4920,0,2024-11-01 13:22:18
TXN15247,SO30895,API_INVOICE,SUCCESS,,4989,0,2024-11-01 13:22:21
TXN15248,SO39374,API_INVOICE,SUCCESS,,5572,0,2024-11-01 13:22:24
TXN15249,SO34879,EDI_850,SUCCESS,,2519,0,2024-11-01 13:22:27
TXN15250,SO36149,API_INVOICE,SUCCESS,,5013,0,2024-11-01 13:22:30
TXN15251,SO34962,EDI_850,SUCCESS,,4251,0,2024-11-01 13:22:33
TXN15252,SO35526,EDI_856,SUCCESS,,4045,0,2024-11-01 13:22:36
TXN15253,SO31190,EDI_856,SUCCESS,,821,0,2024-11-01 13:22:39
TXN15254,SO30458,EDI_856,SUCCESS,,5276,0,2024-11-01 13:22:42
TXN15255,SO35648,EDI_856,SUCCESS,,1765,0,2024-11-01 13:22:45
TXN15256,SO38696,EDI_850,SUCCESS,,5451,0,2024-11-01 13:22:48
TXN15257,SO35040,API_ORDER,PENDING,,2882,2,2024-11-01 13:22:51
TXN15258,SO33578,EDI_856,SUCCESS,,3992,0,2024-11-01 13:22:54
TXN15259,SO30118,API_INVOICE,FAILED,ERR_TIMEOUT,1771,4,2024-11-01 13:22:57
TXN15260,SO31309,API_INVOICE,FAILED,ERR_TIMEOUT,1464,5,2024-11-01 13:23:00
TXN15261,SO30874,EDI_856,SUCCESS,,4346,0,2024-11-01 13:23:03
TXN15262,SO32342,EDI_850,SUCCESS,,3383,0,2024-11-01 13:23:06
TXN15263,SO35996,API_ORDER,SUCCESS,,5878,0,2024-11-01 13:23:09
TXN15264,SO36739,API_ORDER,PENDING,,5489,4,2024-11-01 13:23:12
TXN15265,SO33800,API_ORDER,SUCCESS,,3020,0,2024-11-01 13:23:15
TXN15266,SO36065,EDI_850,SUCCESS,,1630,0,2024-11-01 13:23:18
TXN15267,SO37671,API_ORDER,SUCCESS,,3745,0,2024-11-01 13:23:21
TXN15268,SO39257,EDI_856,SUCCESS,,5609,0,2024-11-01 13:23:24
TXN15269,SO32525,EDI_856,SUCCESS,,4832,0,2024-11-01 13:23:27
TXN15270,SO33923,EDI_856,SUCCESS,,4722,0,2024-11-01 13:23:30
TXN15271,SO30173,API_ORDER,SUCCESS,,1605,0,2024-11-01 13:23:33
TXN15272,SO34681,EDI_856,FAILED,ERR_TIMEOUT,5071,2,2024-11-01 13:23:36
TXN15273,SO33476,EDI_856,FAILED,,4272,3,2024-11-01 13:23:39
TXN15274,SO31565,API_ORDER,SUCCESS,,2076,0,2024-11-01 13:23:42
TXN15275,SO31476,EDI_856,SUCCESS,,3281,0,2024-11-01 13:23:45
TXN15276,SO37694,API_INVOICE,SUCCESS,,1736,0,2024-11-01 13:23:48
TXN15277,SO38778,EDI_856,PENDING,,4609,0,2024-11-01 13:23:51
TXN15278,SO36867,API_ORDER,SUCCESS,,5874,0,2024-11-01 13:23:54
TXN15279,SO32006,EDI_850,SUCCESS,,862,0,2024-11-01 13:23:57
TXN15280,SO36572,EDI_850,SUCCESS,,5155,0,2024-11-01 13:24:00
TXN15281,SO31518,EDI_850,SUCCESS,,2537,0,2024-11-01 13:24:03
TXN15282,SO33267,API_INVOICE,SUCCESS,,2483,0,2024-11-01 13:24:06
TXN15283,SO31628,API_ORDER,FAILED,,3133,0,2024-11-01 13:24:09
TXN15284,SO36985,API_ORDER,SUCCESS,,4585,0,2024-11-01 13:24:12
TXN15285,SO34452,API_INVOICE,SUCCESS,,3770,0,2024-11-01 13:24:15
TXN15286,SO31194,EDI_856,SUCCESS,,5516,0,2024-11-01 13:24:18
TXN15287,SO32752,API_ORDER,SUCCESS,,628,0,2024-11-01 13:24:21
TXN15288,SO37073,EDI_856,SUCCESS,,3342,0,2024-11-01 13:24:24
TXN15289,SO38448,EDI_856,FAILED,ERR_INVALID_VALUE,4521,5,2024-11-01 13:24:27
TXN15290,SO31966,API_INVOICE,SUCCESS,,2628,0,2024-11-01 13:24:30
TXN15291,SO31425,API_INVOICE,SUCCESS,,1381,0,2024-11-01 13:24:33
TXN15292,SO37829,API_INVOICE,SUCCESS,,1714,0,2024-11-01 13:24:36
TXN15293,SO37851,EDI_850,SUCCESS,,4889,0,2024-11-01 13:24:39
TXN15294,SO38317,API_ORDER,SUCCESS,,2087,0,2024-11-01 13:24:42
TXN15295,SO33453,EDI_856,SUCCESS,,3287,0,2024-11-01 13:24:45
TXN15296,SO34856,EDI_856,SUCCESS,,600,0,2024-11-01 13:24:48
TXN15297,SO33531,EDI_856,SUCCESS,,5287,0,2024-11-01 13:24:51
TXN15298,SO38775,API_INVOICE,SUCCESS,,1031,0,2024-11-01 13:24:54
TXN15299,SO31270,API_INVOICE,SUCCESS,,3525,0,2024-11-01 13:24:57
TXN15300,SO32419,API_INVOICE,SUCCESS,,5845,0,2024-11-01 13:25:00
TXN15301,SO39357,API_INVOICE,FAILED,ERR_INVALID_VALUE,3710,0,2024-11-01 13:25:03
TXN15302,SO30091,EDI_850,SUCCESS,,697,0,2024-11-01 13:25:06
TXN15303,SO38195,API_INVOICE,SUCCESS,,2044,0,2024-11-01 13:25:09
TXN15304,SO34842,EDI_856,SUCCESS,,5819,0,2024-11-01 13:25:12
TXN15305,SO37351,EDI_856,SUCCESS,,3019,0,2024-11-01 13:25:15
TXN15306,SO33392,API_INVOICE,SUCCESS,,2947,0,2024-11-01 13:25:18
TXN15307,SO31320,API_INVOICE,SUCCESS,,5997,0,2024-11-01 13:25:21
TXN15308,SO38746,API_ORDER,FAILED,,1948,5,2024-11-01 13:25:24
TXN15309,SO35524,API_INVOICE,SUCCESS,,1755,0,2024-11-01 13:25:27
TXN15310,SO37485,EDI_850,SUCCESS,,1709,0,2024-11-01 13:25:30
TXN15311,SO33348,API_ORDER,SUCCESS,,2684,0,2024-11-01 13:25:33
TXN15312,SO36287,API_ORDER,SUCCESS,,3074,0,2024-11-01 13:25:36
TXN15313,SO31837,EDI_850,SUCCESS,,2761,0,2024-11-01 13:25:39
TXN15314,SO39461,API_ORDER,SUCCESS,,5687,0,2024-11-01 13:25:42
TXN15315,SO32858,API_ORDER,SUCCESS,,5760,0,2024-11-01 13:25:45
TXN15316,SO39185,API_ORDER,SUCCESS,,2299,0,2024-11-01 13:25:48
TXN15317,SO35329,API_ORDER,SUCCESS,,1449,0,2024-11-01 13:25:51
TXN15318,SO35283,API_ORDER,SUCCESS,,2245,0,2024-11-01 13:25:54
TXN15319,SO39558,EDI_850,SUCCESS,,2173,0,2024-11-01 13:25:57
TXN15320,SO39694,EDI_856,SUCCESS,,4555,0,2024-11-01 13:26:00
TXN15321,SO30842,EDI_850,SUCCESS,,4231,0,2024-11-01 13:26:03
TXN15322,SO38373,API_INVOICE,SUCCESS,,3445,0,2024-11-01 13:26:06
TXN15323,SO32439,EDI_850,SUCCESS,,2671,0,2024-11-01 13:26:09
TXN15324,SO33703,API_ORDER,SUCCESS,,4854,0,2024-11-01 13:26:12
TXN15325,SO30874,EDI_856,SUCCESS,,5120,0,2024-11-01 13:26:15
TXN15326,SO30410,API_INVOICE,SUCCESS,,5719,0,2024-11-01 13:26:18
TXN15327,SO30024,EDI_856,SUCCESS,,808,0,2024-11-01 13:26:21
TXN15328,SO39149,EDI_850,SUCCESS,,3902,0,2024-11-01 13:26:24
TXN15329,SO30272,API_ORDER,PENDING,,5992,5,2024-11-01 13:26:27
TXN15330,SO39126,EDI_850,SUCCESS,,3813,0,2024-11-01 13:26:30
TXN15331,SO37370,EDI_850,SUCCESS,,1403,0,2024-11-01 13:26:33
TXN15332,SO35506,EDI_856,SUCCESS,,5619,0,2024-11-01 13:26:36
TXN15333,SO33863,EDI_850,FAILED,ERR_INVALID_VALUE,973,3,2024-11-01 13:26:39
TXN15334,SO32218,API_INVOICE,SUCCESS,,4644,0,2024-11-01 13:26:42
TXN15335,SO32853,API_ORDER,SUCCESS,,3558,0,2024-11-01 13:26:45
TXN15336,SO36643,EDI_856,PENDING,,5906,0,2024-11-01 13:26:48
TXN15337,SO36942,EDI_850,SUCCESS,,1184,0,2024-11-01 13:26:51
TXN15338,SO32274,EDI_856,SUCCESS,,5135,0,2024-11-01 13:26:54
TXN15339,SO34066,EDI_850,SUCCESS,,582,0,2024-11-01 13:26:57
TXN15340,SO38775,EDI_856,SUCCESS,,514,0,2024-11-01 13:27:00
TXN15341,SO34622,EDI_856,SUCCESS,,4096,0,2024-11-01 13:27:03
TXN15342,SO37895,API_INVOICE,SUCCESS,,717,0,2024-11-01 13:27:06
TXN15343,SO38633,API_ORDER,SUCCESS,,2760,0,2024-11-01 13:27:09
TXN15344,SO31863,API_ORDER,SUCCESS,,3003,0,2024-11-01 13:27:12
TXN15345,SO31449,EDI_856,SUCCESS,,5888,0,2024-11-01 13:27:15
TXN15346,SO37137,EDI_856,SUCCESS,,4998,0,2024-11-01 13:27:18
TXN15347,SO31477,EDI_856,SUCCESS,,4901,0,2024-11-01 13:27:21
TXN15348,SO30379,EDI_850,SUCCESS,,3764,0,2024-11-01 13:27:24
TXN15349,SO31029,EDI_850,SUCCESS,,4346,0,2024-11-01 13:27:27
TXN15350,SO36935,EDI_856,SUCCESS,,834,0,2024-11-01 13:27:30
TXN15351,SO36633,API_ORDER,FAILED,ERR_MISSING_FIELD,3178,4,2024-11-01 13:27:33
TXN15352,SO38726,API_ORDER,SUCCESS,,5269,0,2024-11-01 13:27:36
TXN15353,SO36562,API_ORDER,SUCCESS,,4430,0,2024-11-01 13:27:39
TXN15354,SO34583,EDI_856,SUCCESS,,4853,0,2024-11-01 13:27:42
TXN15355,SO37561,API_INVOICE,SUCCESS,,4817,0,2024-11-01 13:27:45
TXN15356,SO31176,EDI_856,SUCCESS,,3469,0,2024-11-01 13:27:48
TXN15357,SO30409,API_ORDER,SUCCESS,,4776,0,2024-11-01 13:27:51
TXN15358,SO32701,API_ORDER,SUCCESS,,553,0,2024-11-01 13:27:54
TXN15359,SO30801,API_ORDER,SUCCESS,,4929,0,2024-11-01 13:27:57
TXN15360,SO35546,EDI_856,SUCCESS,,3749,0,2024-11-01 13:28:00
TXN15361,SO35425,API_ORDER,SUCCESS,,1501,0,2024-11-01 13:28:03
TXN15362,SO36181,EDI_856,SUCCESS,,675,0,2024-11-01 13:28:06
TXN15363,SO31936,API_ORDER,SUCCESS,,5720,0,2024-11-01 13:28:09
TXN15364,SO36091,EDI_856,SUCCESS,,4337,0,2024-11-01 13:28:12
TXN15365,SO36452,EDI_850,SUCCESS,,4056,0,2024-11-01 13:28:15
TXN15366,SO34532,API_ORDER,SUCCESS,,5640,0,2024-11-01 13:28:18
TXN15367,SO36104,API_INVOICE,SUCCESS,,905,0,2024-11-01 13:28:21
TXN15368,SO36010,API_ORDER,SUCCESS,,4493,0,2024-11-01 13:28:24
TXN15369,SO39736,API_ORDER,SUCCESS,,5994,0,2024-11-01 13:28:27
TXN15370,SO37086,API_INVOICE,SUCCESS,,4991,0,2024-11-01 13:28:30
TXN15371,SO32048,API_ORDER,PENDING,,5069,4,2024-11-01 13:28:33
TXN15372,SO33162,API_INVOICE,SUCCESS,,869,0,2024-11-01 13:28:36
TXN15373,SO35148,API_ORDER,SUCCESS,,2150,0,2024-11-01 13:28:39
TXN15374,SO35095,EDI_850,SUCCESS,,3742,0,2024-11-01 13:28:42
TXN15375,SO33473,EDI_856,SUCCESS,,3577,0,2024-11-01 13:28:45
TXN15376,SO30956,EDI_856,SUCCESS,,3469,0,2024-11-01 13:28:48
TXN15377,SO36569,API_ORDER,SUCCESS,,1667,0,2024-11-01 13:28:51
TXN15378,SO34268,API_INVOICE,SUCCESS,,3656,0,2024-11-01 13:28:54
TXN15379,SO33737,EDI_850,SUCCESS,,4946,0,2024-11-01 13:28:57
TXN15380,SO38850,EDI_856,SUCCESS,,4094,0,2024-11-01 13:29:00
TXN15381,SO36014,API_ORDER,SUCCESS,,5515,0,2024-11-01 13:29:03
TXN15382,SO32581,EDI_850,SUCCESS,,5175,0,2024-11-01 13:29:06
TXN15383,SO33637,API_INVOICE,SUCCESS,,5047,0,2024-11-01 13:29:09
TXN15384,SO38465,API_ORDER,SUCCESS,,5335,0,2024-11-01 13:29:12
TXN15385,SO33579,API_ORDER,SUCCESS,,2018,0,2024-11-01 13:29:15
TXN15386,SO34280,API_INVOICE,SUCCESS,,4258,0,2024-11-01 13:29:18
TXN15387,SO34747,EDI_856,SUCCESS,,4621,0,2024-11-01 13:29:21
TXN15388,SO39410,EDI_856,SUCCESS,,4812,0,2024-11-01 13:29:24
TXN15389,SO34256,API_INVOICE,PENDING,,2992,3,2024-11-01 13:29:27
TXN15390,SO37244,API_INVOICE,SUCCESS,,3906,0,2024-11-01 13:29:30
TXN15391,SO33815,API_ORDER,SUCCESS,,2297,0,2024-11-01 13:29:33
TXN15392,SO34706,API_INVOICE,SUCCESS,,3744,0,2024-11-01 13:29:36
TXN15393,SO34456,EDI_850,SUCCESS,,3633,0,2024-11-01 13:29:39
TXN15394,SO39778,API_INVOICE,SUCCESS,,2510,0,2024-11-01 13:29:42
TXN15395,SO37340,API_INVOICE,SUCCESS,,5009,0,2024-11-01 13:29:45
TXN15396,SO31594,API_INVOICE,SUCCESS,,1745,0,2024-11-01 13:29:48
TXN15397,SO39132,API_INVOICE,SUCCESS,,4828,0,2024-11-01 13:29:51
TXN15398,SO37692,API_INVOICE,SUCCESS,,5151,0,2024-11-01 13:29:54
TXN15399,SO39544,EDI_856,FAILED,ERR_TIMEOUT,3531,2,2024-11-01 13:29:57
TXN15400,SO37321,EDI_856,FAILED,ERR_TIMEOUT,2930,4,2024-11-01 13:30:00
TXN15401,SO35490,EDI_850,SUCCESS,,5375,0,2024-11-01 13:30:03
TXN15402,SO34260,EDI_850,SUCCESS,,5993,0,2024-11-01 13:30:06
TXN15403,SO31020,EDI_856,SUCCESS,,3008,0,2024-11-01 13:30:09
TXN15404,SO30960,EDI_850,PENDING,,1742,0,2024-11-01 13:30:12
TXN15405,SO31323,EDI_850,SUCCESS,,4447,0,2024-11-01 13:30:15
TXN15406,SO31518,API_ORDER,SUCCESS,,4087,0,2024-11-01 13:30:18
TXN15407,SO37274,API_INVOICE,SUCCESS,,2700,0,2024-11-01 13:30:21
TXN15408,SO31509,EDI_856,SUCCESS,,2701,0,2024-11-01 13:30:24
TXN15409,SO34191,EDI_850,SUCCESS,,5791,0,2024-11-01 13:30:27
TXN15410,SO33668,API_INVOICE,SUCCESS,,4683,0,2024-11-01 13:30:30
TXN15411,SO38051,EDI_856,SUCCESS,,4856,0,2024-11-01 13:30:33
TXN15412,SO39399,API_INVOICE,SUCCESS,,3886,0,2024-11-01 13:30:36
TXN15413,SO37510,API_ORDER,SUCCESS,,4877,0,2024-11-01 13:30:39
TXN15414,SO31435,EDI_856,SUCCESS,,5671,0,2024-11-01 13:30:42
TXN15415,SO35092,API_ORDER,SUCCESS,,1123,0,2024-11-01 13:30:45
TXN15416,SO32970,EDI_856,SUCCESS,,1321,0,2024-11-01 13:30:48
TXN15417,SO30402,API_ORDER,SUCCESS,,3346,0,2024-11-01 13:30:51
TXN15418,SO30840,API_ORDER,FAILED,ERR_INVALID_VALUE,3853,4,2024-11-01 13:30:54
TXN15419,SO37219,EDI_856,PENDING,,4326,3,2024-11-01 13:30:57
TXN15420,SO30422,EDI_856,SUCCESS,,4091,0,2024-11-01 13:31:00
TXN15421,SO33035,EDI_856,SUCCESS,,1073,0,2024-11-01 13:31:03
TXN15422,SO34905,API_INVOICE,SUCCESS,,893,0,2024-11-01 13:31:06
TXN15423,SO35383,EDI_850,SUCCESS,,5214,0,2024-11-01 13:31:09
TXN15424,SO32656,EDI_856,SUCCESS,,5041,0,2024-11-01 13:31:12
TXN15425,SO36929,API_ORDER,SUCCESS,,1370,0,2024-11-01 13:31:15
TXN15426,SO30936,API_INVOICE,SUCCESS,,5246,0,2024-11-01 13:31:18
TXN15427,SO39510,EDI_850,SUCCESS,,2426,0,2024-11-01 13:31:21
TXN15428,SO36777,API_ORDER,SUCCESS,,3432,0,2024-11-01 13:31:24
TXN15429,SO34243,EDI_850,SUCCESS,,4949,0,2024-11-01 13:31:27
TXN15430,SO38885,EDI_856,SUCCESS,,5551,0,2024-11-01 13:31:30
TXN15431,SO30960,API_INVOICE,SUCCESS,,2627,0,2024-11-01 13:31:33
TXN15432,SO39465,API_ORDER,SUCCESS,,3456,0,2024-11-01 13:31:36
TXN15433,SO39758,EDI_850,SUCCESS,,5298,0,2024-11-01 13:31:39
TXN15434,SO39449,EDI_850,SUCCESS,,5063,0,2024-11-01 13:31:42
TXN15435,SO32903,API_ORDER,SUCCESS,,1932,0,2024-11-01 13:31:45
TXN15436,SO34804,EDI_856,SUCCESS,,5927,0,2024-11-01 13:31:48
TXN15437,SO31081,EDI_856,SUCCESS,,5987,0,2024-11-01 13:31:51
TXN15438,SO31969,API_ORDER,SUCCESS,,850,0,2024-11-01 13:31:54
TXN15439,SO34733,EDI_856,PENDING,,3353,2,2024-11-01 13:31:57
TXN15440,SO37257,API_ORDER,SUCCESS,,1064,0,2024-11-01 13:32:00
TXN15441,SO33713,EDI_850,PENDING,,1638,3,2024-11-01 13:32:03
TXN15442,SO39693,EDI_850,SUCCESS,,4782,0,2024-11-01 13:32:06
TXN15443,SO32858,API_ORDER,SUCCESS,,500,0,2024-11-01 13:32:09
TXN15444,SO35951,EDI_850,FAILED,,1175,1,2024-11-01 13:32:12
TXN15445,SO32987,EDI_850,SUCCESS,,5811,0,2024-11-01 13:32:15
TXN15446,SO32052,EDI_850,FAILED,ERR_INVALID_VALUE,2758,1,2024-11-01 13:32:18
TXN15447,SO33752,EDI_856,SUCCESS,,5922,0,2024-11-01 13:32:21
TXN15448,SO34421,API_INVOICE,SUCCESS,,1352,0,2024-11-01 13:32:24
TXN15449,SO39336,API_ORDER,SUCCESS,,2445,0,2024-11-01 13:32:27
TXN15450,SO36788,API_INVOICE,PENDING,,3871,2,2024-11-01 13:32:30
TXN15451,SO35496,EDI_850,SUCCESS,,1066,0,2024-11-01 13:32:33
TXN15452,SO37045,EDI_850,SUCCESS,,1223,0,2024-11-01 13:32:36
TXN15453,SO34647,EDI_850,PENDING,,5095,3,2024-11-01 13:32:39
TXN15454,SO32719,EDI_856,FAILED,,2314,4,2024-11-01 13:32:42
TXN15455,SO38929,EDI_856,SUCCESS,,5571,0,2024-11-01 13:32:45
TXN15456,SO31369,API_INVOICE,SUCCESS,,4662,0,2024-11-01 13:32:48
TXN15457,SO39872,EDI_856,FAILED,ERR_TIMEOUT,858,2,2024-11-01 13:32:51
TXN15458,SO35572,API_INVOICE,SUCCESS,,3945,0,2024-11-01 13:32:54
TXN15459,SO35144,EDI_850,FAILED,ERR_INVALID_VALUE,2803,3,2024-11-01 13:32:57
TXN15460,SO36789,EDI_850,SUCCESS,,3551,0,2024-11-01 13:33:00
TXN15461,SO39578,API_ORDER,SUCCESS,,2375,0,2024-11-01 13:33:03
TXN15462,SO36320,API_ORDER,FAILED,,4700,1,2024-11-01 13:33:06
TXN15463,SO33488,EDI_856,SUCCESS,,1102,0,2024-11-01 13:33:09
TXN15464,SO37298,EDI_850,SUCCESS,,4587,0,2024-11-01 13:33:12
TXN15465,SO38187,EDI_856,SUCCESS,,3666,0,2024-11-01 13:33:15
TXN15466,SO39354,API_INVOICE,PENDING,,1793,3,2024-11-01 13:33:18
TXN15467,SO36626,API_ORDER,SUCCESS,,2847,0,2024-11-01 13:33:21
TXN15468,SO34699,EDI_856,SUCCESS,,5108,0,2024-11-01 13:33:24
TXN15469,SO31351,API_INVOICE,SUCCESS,,4356,0,2024-11-01 13:33:27
TXN15470,SO37487,EDI_856,SUCCESS,,2062,0,2024-11-01 13:33:30
TXN15471,SO35478,API_INVOICE,SUCCESS,,1080,0,2024-11-01 13:33:33
TXN15472,SO30286,EDI_850,FAILED,ERR_INVALID_VALUE,2381,2,2024-11-01 13:33:36
TXN15473,SO36304,API_INVOICE,FAILED,ERR_INVALID_VALUE,4571,2,2024-11-01 13:33:39
TXN15474,SO33245,API_ORDER,FAILED,ERR_MISSING_FIELD,5965,5,2024-11-01 13:33:42
TXN15475,SO31356,API_INVOICE,SUCCESS,,3795,0,2024-11-01 13:33:45
TXN15476,SO30040,EDI_850,SUCCESS,,1824,0,2024-11-01 13:33:48
TXN15477,SO37951,EDI_856,SUCCESS,,3486,0,2024-11-01 13:33:51
TXN15478,SO38763,EDI_856,SUCCESS,,5813,0,2024-11-01 13:33:54
TXN15479,SO31772,EDI_850,SUCCESS,,3737,0,2024-11-01 13:33:57
TXN15480,SO33653,API_ORDER,SUCCESS,,2381,0,2024-11-01 13:34:00
TXN15481,SO38731,EDI_856,SUCCESS,,5029,0,2024-11-01 13:34:03
TXN15482,SO35861,API_INVOICE,FAILED,ERR_TIMEOUT,5092,1,2024-11-01 13:34:06
TXN15483,SO33237,API_INVOICE,SUCCESS,,1075,0,2024-11-01 13:34:09
TXN15484,SO37174,EDI_856,SUCCESS,,689,0,2024-11-01 13:34:12
TXN15485,SO37770,API_ORDER,SUCCESS,,2383,0,2024-11-01 13:34:15
TXN15486,SO31207,EDI_856,SUCCESS,,5818,0,2024-11-01 13:34:18
TXN15487,SO32891,EDI_850,SUCCESS,,1892,0,2024-11-01 13:34:21
TXN15488,SO31748,EDI_856,FAILED,,524,0,2024-11-01 13:34:24
TXN15489,SO39582,API_ORDER,SUCCESS,,2697,0,2024-11-01 13:34:27
TXN15490,SO36192,EDI_850,SUCCESS,,5996,0,2024-11-01 13:34:30
TXN15491,SO34052,API_ORDER,SUCCESS,,3624,0,2024-11-01 13:34:33
TXN15492,SO37277,EDI_856,SUCCESS,,1652,0,2024-11-01 13:34:36
TXN15493,SO36381,API_INVOICE,SUCCESS,,3213,0,2024-11-01 13:34:39
TXN15494,SO31343,EDI_856,SUCCESS,,3951,0,2024-11-01 13:34:42
TXN15495,SO31348,EDI_856,SUCCESS,,1570,0,2024-11-01 13:34:45
TXN15496,SO31643,API_ORDER,SUCCESS,,5925,0,2024-11-01 13:34:48
TXN15497,SO30535,API_INVOICE,SUCCESS,,3137,0,2024-11-01 13:34:51
TXN15498,SO33078,API_INVOICE,SUCCESS,,3401,0,2024-11-01 13:34:54
TXN15499,SO38953,EDI_856,SUCCESS,,3309,0,2024-11-01 13:34:57
TXN15500,SO36697,EDI_850,FAILED,ERR_TIMEOUT,2110,3,2024-11-01 13:35:00
TXN15501,SO39184,EDI_856,SUCCESS,,3560,0,2024-11-01 13:35:03
TXN15502,SO34116,EDI_856,SUCCESS,,4450,0,2024-11-01 13:35:06
TXN15503,SO31104,API_ORDER,SUCCESS,,2012,0,2024-11-01 13:35:09
TXN15504,SO35180,EDI_856,SUCCESS,,3100,0,2024-11-01 13:35:12
TXN15505,SO34099,EDI_856,SUCCESS,,4574,0,2024-11-01 13:35:15
TXN15506,SO34487,EDI_850,SUCCESS,,929,0,2024-11-01 13:35:18
TXN15507,SO36558,EDI_850,SUCCESS,,3418,0,2024-11-01 13:35:21
TXN15508,SO38795,API_INVOICE,SUCCESS,,5598,0,2024-11-01 13:35:24
TXN15509,SO35100,EDI_856,SUCCESS,,5674,0,2024-11-01 13:35:27
TXN15510,SO30635,EDI_856,FAILED,ERR_INVALID_VALUE,566,1,2024-11-01 13:35:30
